"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"HIP023","N/D","SCS1","Deputy Director - Pandemic Influenza","'Responsible for: Operational Readiness - NHS & Social Care'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP023","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person72"
"CD008","N/D","SCS1","Deputy Director - NHS Commissioning Board Implementation Team","'Responsible for: Establishing the NHS Commissioning Board as an NDPB by July 2012 and as a Special Health Authority in October 2011.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD014","1067632","0.8","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD008","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person94"
"FPO022","N/D","SCS1","Deputy Director NHS Operations","'Responsible for: NHS Operations NHS Foundation Trusts (see Bob Alexander) NHS Business Unit.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","1235777","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/FPO022","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person167"
"PSF027","N/D","SCS1","Deputy Director Head of Regulatory Reform Branch","'Promoting better regulation & BRE sponsorship support better regulation minister lead on regulatory reform levers: One in one out sunsetting micro-exemption statement of new regulation & regulatory Impact Assessment Consultation coordination Reducing NHS data burdens programme review of statutory regulation minimising burden.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF026","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF027","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person244"
"MD001","Prof Sir Bruce Keogh","SCS3","Medical Director","'The role of the Medical Director is central to the engagement of the health service, and a broad range of health care professionals, in improving the care of patients. This is delivered through both specific strategies such as those for cancer, vascular disease and lung disease, and through broader policies to improve patient safety, prescribing, medicines management, service quality and clinical cost-effectiveness, along with post-graduate education of doctors, dentists, pharmacists, and clinical scientists. He also oversees the work programme for the National Institute of Clinical Excellence (NICE) and the National Patient Safety Agency (NPSA).'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","NHSCEO01","657505","1","190000","194999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD001","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person177"
"RPH009","N/D","SCS1","Consultant in Public Health - Public Health for West Midlands","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group West Midlands","020 7210 4850","N/D","RPH006","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH009","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person284"
"WFD009","Gavin Larner","SCS2","Director - Professional Standards","'Advice, policy development and implementation of a range of issues relating to the regulation of health and social care staff.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD001","25856","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD009","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person336"
"PSO001","Una O'Brien","SCS3","Permanent Secretary of the Department of Health","'Leadership and management of the Department of Health. Ensuring the department operates efficiently and coherently as a department of state in support of Ministers, including effective cross-Government working.'","Department of Health","Department of Health","DH Permanent Secretary - Private Office","020 7210 4850","N/D","REFPOST","0","1","160000","164999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/PSO001","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person48"
"FPO004","N/D","SCS1","Deputy Director Programme Management - Planning & Controls","'Responsible for: Programme Planning Programme Controls Reporting risks and issues QA Business planning.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO003","N/D","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dh/post/FPO004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person152"
"FPO010","Bob Alexander","SCS2","Director of NHS Finance","'Responsible for NHS financial strategy and performance including monitoring, improvement and turnaround, financial capability). Development and management of NHS tariffs (payment by results). NHS Capital Programme.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","610838","1","145000","149999","","Finance","","","http://reference.data.gov.uk/id/department/dh/post/FPO010","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person157"
"PSF019","N/D","SCS1","Deputy Director Policy Unit","'Responsible for Primary legislation including the Health and Social Care Bill Secondary legislation following on from the Health and Social Care Bill Improving policy-making across DH.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF017","902240","0.7","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF019","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person236"
"WFD018","Richard Jeavons","SCS2","Director - Leadership","'Support the NHS and Social Care to define and implement a leadership model at an individual, organisational and system level; increase the talent pool of potential NHS leaders; and embed the NHS leadership model into all leadership development activity.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD001","659773","0.4","190000","194999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD018","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person342"
"WFD024","N/D","SCS1","Acting ESR Director","NHS ESR Central Team","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD002","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD024","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person347"
"CNO004","N/D","SCS1","Chief Health Professions Officer","'Responsible for providing clinical leadership to the allied health professions; providing clinical expertise to policy development in DH and working in partnership with key stakeholders associated with the allied health professions.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","N/D","CNO001","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person7"
"COM006","Vacant","SCS1","Deputy Director - Business & Strategy","'Responsible for advising on communications strategy; developing and sharing audience insight; Comms Directorate business plan; assurance to DG on finance; HR and procurement.'","Department of Health","Department of Health","Communications Directorate","N/A","N/D","COM001","333508","1","0","0","","Communications","","","http://reference.data.gov.uk/id/department/dh/post/COM006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person22"
"CDD019","N/D","SCS1","Deputy Director - HR Operations - Policy - Diversity & Reward","'Responsible for: Policy, Diversity & Reward Corporate Social Responsibility HR communications Business Continuity Corporate Business Industrial Relations Accountability Performance Management Dispute Resolution Fast Stream Unit Recruitment Controls.'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD001","1413188","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dh/post/CDD019","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person42"
"PR001","Ian Dalton","SCS3","National Managing Director for Provider Development","Responsible for the delivery of the provider development programme including the design and build of the new system of sector regulation and preparation of a new provider landscape.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","NHSCEO01","297742","0.5","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PR001","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person119"
"MD021","N/D","SCS1","Deputy Director - Head of Pharmacy","'Responsible for all policy relating to hospital and community pharmacy including the community pharmacy contractual framework; remuneration and reimbursement; electronic prescription system; pharmacy workforce and professional aspects, involvement of pharmacists in wider provision of health services including public health.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","761838","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD021","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person219"
"PSF013","N/D","SCS1","Deputy Director of Financial Planning (Policy)","'Spending Review Policy Pressures Affordability of Policy Reduction in Central Budgets Efficiency.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF010","1598697","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF013","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person232"
"WFD006","N/D","SCS1","Deputy Director - Head of Social Work Joint Unit","'Head of Social Work Joint Unit.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD007","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person334"
"WFD020","N/D","SCS1","Programme Director - Commissioning (Leadership)","'Responsible for the delivery of the National Leadership Councils commissioning workstream.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD018","0","0.5","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD020","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person343"
"RDD003","N/D","SCS1","Deputy Director - Clinical Excellence Awards Policy","'Responsible for - operational process for National Clinical Excellence Awards - Policy development on the awards, including input to the Independent Review by the DDRB.'","Department of Health","Department of Health","Advisory Committee on Clinical Excellence Awards","020 7210 4850","N/D","CMO001","342546","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD003","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person3"
"CNO002","N/D","SCS1","Head of Profession for Statistics","'Provides the head of profession role for statisticians in DH and leads on implementation of policy on official and national statistics. Also provides analytical support and advice on evidence based approaches to all areas of CNOD business, and some legacy areas (children, family & maternity, HCAI, professional leadership of nurses and AHPs, patient experience, analysis to support the third sector team).'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","N/D","CNO001","579492","1","N/D","N/D","","Statisticians","","","http://reference.data.gov.uk/id/department/dh/post/CNO002","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person5"
"HIP027","N/D","SCS1","Deputy Director - Alcohol and Drugs Policy","'Responsible for: Alcohol and Drugs Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP027","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person76"
"FPO024","N/D","SCS1","Deputy Director Commercial Operations","'Responsible for Commercial Operations PMO/KM/Comms CSU C-POD/HR Finance Supply Chain Shared Business Services NHS Professionals.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","N/D","1","N/D","N/D","","Procurement","","","http://reference.data.gov.uk/id/department/dh/post/FPO024","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person169"
"MD007","N/D","SCS1","National Clinical Director for Kidney Care","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD007","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person183"
"COM005","N/D","SCS1","Deputy Director - Corporate Communications","'Responsible for internal communications and staff engagement; digital communications; digital engagement and social media; and managing the Department's publishing and distribution activities.'","Department of Health","Department of Health","Communications Directorate","020 7210 4850","N/D","COM001","677947","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/department/dh/post/COM005","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person21"
"CD003","N/D","SCS1","Deputy Director Head of Primary Medical Care","'Responsible for All contractual arrangements with GPs covering: GP Access GP Patient Survey Quality in Primary Medical Care Funding for practices Patient Choice Registration with a GP.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD002","770423","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD003","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person89"
"CD014","Tim Rideout","SCS2","Programme Director for the implementation of the NHS Commissioning Board","'Responsible for: Ensuring appropriate leverage to enable NHSCB to delivery its mandate through consortia Practical arrangements for the development of the NHSCB Development of policy to support the NHSCB.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD001","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD014","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person100"
"CD022","N/D","SCS1","FHS Lead","Responsible for: NHS CB FHS Function","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD017","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD022","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person108"
"CD025","N/D","SCS1","Pharmacy Lead","Responsible for: NHS CB Pharmacy Function","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD017","0","0.3","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD025","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person111"
"PSF004","N/D","SCS1","Deputy Director - Corporate Finance Services","'Responsible for the provision of Corporate Finance services including: Payroll, Expenses (including taxation), Accounts payable/receivable Losses and special payments, Government procurement card, DH finance system support reports training and transactions.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF003","1172672","0.86","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dh/post/PSF004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person223"
"MD030","Gerard Hetherington","SCS2","Director - Clinical Policy & Strategy","Responsible for leading the development and Implementation of policy for Clinical Strategies including screening and specialised services'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","355426","1","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD030","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person198"
"PHE001","Anita Marsland","SCS3","Transition Managing Director, Public Health England","'Responsible for leading PHE transition.'","Department of Health","Department of Health","Public Health England Transition Team","020 7210 4850","N/D","PSO001","167494","1","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PHE001","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person252"
"RPH006","Dr Rashmi Shukla","SCS2","Regional Director of Public Health West Midlands","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group West Midlands","020 7210 4850","N/D","HIP001","398796","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person281"
"SCLGCP009","N/D","SCS1","Deputy Director - Local Government and Regional Policy","'Responsible for NHS and local government integration, enhancing leadership and providing a local government perspective in the Department, strengthening the performance framework and improving the quality and performance of social care.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP008","515296","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP009","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person308"
"SCLGCP021","N/D","SCS1","Deputy Director - Mental Health Pathways","'Responsible for: secure services, personality disorder, mental health act, offender mental health.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP019","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP021","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person320"
"RPH012","N/D","SCS1","Deputy Regional Director of Public Health for East of England","'Responsible for Health Development.'","Department of Health","Department of Health","Regional Public Health Group East of England","020 7210 4850","N/D","RPH010","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH012","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person265"
"HIP012","N/D","SCS1","Deputy Director and Head of Programme Infectious Diseases - Blood Policy","'Responsible for: Infectious Diseases Blood Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","419296","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP012","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person61"
"IMP001","Jim Easton","SCS3","National Director for Improvement & Efficiency","'Responsible for overall Strategic Direction for the Quality Innovation Productivity and Prevention Programme and NHS Integration'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","NHSCEO01","0","1","195000","199999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/IMP001","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person139"
"FPO012","N/D","SCS1","Deputy Director - NHS Financial Controller","'Financial Control for all NHS organisations Financial Governance Financial balance Support finance skills within NHS NHS Financial controlled during transition.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO010","N/D","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dh/post/FPO012","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person159"
"PSF034","N/D","SCS1","HR Transition Programme Director","HR Transition Lead","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF008","N/D","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dh/post/PSF034","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person250"
"PSF017","Ian Dodge","SCS2","Director Policy Unit","'The Policy Support Unit ensures effective implementation of health reform supports health reform policy development improves policy making across DH and manages primary and secondary legislation.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF001","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF017","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person234"
"RPH029","N/D","SCS1","Regional Director of Public Health North East","'Responsible for providing senior leadership for Public Health for North East'","Department of Health","Department of Health","Regional Public Health Group North East","020 7210 4850","N/D","HIP001","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH029","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person269"
"SCLGCP003","N/D","SCS1","Deputy Director - Strategic Policy & Finance","'Leadership of the Social Care Strategic Policy and Finance branch, focussing on policy to ensure there is a sustainable financial framework for social care, in the short and long term, to enable local authorities and their partners to deliver high quality services; and providing analytical support for evidence-based policy across the Directorate. This includes the spending review and efficiency, the Care Services Efficiency Delivery Programme, together with policy to support greater local integration between health and social care.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP002","1265465","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP003","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person302"
"SCLGCP023","Richard Bradshaw","SCS2","Director of Offender Health","'Responsibility for ensuring equitable health outcomes for those in contact with the health and criminal justice system. Working in conjunction with MOJ and other OGD's to reduce crime though maximised opportunities for the delivery of better integrated health and social care criminal justice systems.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP001","205659","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP023","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person322"
"SCLGCP012","N/D","SCS1","Deputy Regional Director for Social Care and Local Partnerships - North West","'Responsible for: Leadership for the delivery of Social Care in the region.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP008","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP012","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person311"
"HIP007","N/D","SCS1","Deputy Director - Public Health Strategy & Social Marketing Branch","'Responsible for: Public Health Strategy Social Marketing.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP007","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person56"
"I004","N/D","SCS2","Director - Public and Patient Experience and Engagement Division","'Responsible for Patient and Public Experience (PPE) and Engagement; Patient and Service User Engagement; Public Engagement; Innovation and Integration; PPE Management; and Patient and Service User Experience.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","1116068","1","","","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/I004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person137"
"CD018","Gail Richards","SCS2","Programme Director of GP Consortia","'Responsible for: Enabling partnership working across DH and NHS in driving forward the design and implementation of agreed workstreams. Ensuring delivery of agreed interface workstreams, to include development of national architecture for GP Clinical Commissioning Consortia development and effective working with Local Government. Ensuring that GP Commissioning Consortia are developed and established within the agreed timeframe in line with national policy and legislative context so they are enabled to flourish.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD001","0","1","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD018","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person104"
"CD029","N/D","SCS1","Project Co-ordinator for NHS Commissioning Board","Responsible for: Chief of Staff portfolio","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD017","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD029","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person115"
"FPO023","Peter Coates","SCS2","Director Procurement - Investment & Commercial Division","'Capital investment (PFI LIFT). independent sector treatment centre acquisitions disposals and other quasi-commercial activity NHS Procurement and management and sponsorship of commercial assets Operational efficiency programme, including review of back office functions across the DH NHS and arms length bodies NHS Commercial Medicines Unit.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO001","563880","1","120000","124999","","Procurement","","","http://reference.data.gov.uk/id/department/dh/post/FPO023","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person168"
"PSF026","John Holden","SCS2","Director System Regulation (Health & Audit Social Care)","'Providing leadership on system regulation EU patient mobility sponsoring CQC implementing the ALB review sponsoring the second Francis Inquiry and supporting the Governments priorities on regulatory reform and reducing burdens consistent with the Coalition Agreement and White Paper (Liberating the NHS).'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF001","326858","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF026","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person243"
"MD029","Patricia Hamilton","SCS2","Director - Medical Education","'Medical Education England. ANDPB that advises SofS on education, training, workforce planning for doctors, scientists, dentists and pharmacists.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","290572","0.6","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD029","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person197"
"MD031","N/D","SCS1","Deputy Director - Cancer Cardiovascular End of Life Care & Dermatology Policy","Responsible for Cancer, Cardiovascular, End of Life Care & Dermatology policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","1317287","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD031","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person199"
"MD037","N/D","SCS1","Deputy Director - Consultant in Public Health Medicine","'Advisor to the screening & specialised services policy team.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","0","0.39","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD037","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person205"
"SCLGCP026","Mark Davies","SCS2","Director - Health Inequalities & Partnership","'Providing strategic focus, leadership and coordination, within the Department of Health, in relation to issues of equality and human rights. Leading the Department's work on health inequalities, social justice, child poverty and disadvantage. Developing and implementing a programme of work on The Big Society, including managing the Department of Health's grants programme. Providing strategic leadership and focus within the Department on health care for military personnel, their families and veterans. Leading the Department of Health's work on health and crime, including the Coalition commitment on Information Sharing. Leading the Departments work with stakeholders, including responsibility for key engagement mechanisms.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP001","345374","1","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP026","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person325"
"CNO006","N/D","SCS1","Deputy Director Children - Families & Maternity: Delivery Systems & Corporate Functions","'Responsible for Oversight of corporate functions, inc Programme Office and Parliamentary Team. Cross-cutting policy work, inc system architecture (and NHS White Paper reforms) for children, commissioning, funding flows and interface with development of the Public Health Service.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","CNO005","297357","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person9"
"PR017","N/D","SCS1","Sector Regulation Programme Manager","Responsible for the Sector Regulation Programme Management and NHS Standard Contracts","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","PR002","707621","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PR017","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person135"
"MD026","N/D","SCS1","NHS Engagement Programme Director","'Responsible for: MSC implementation; workforce planning, commissioning & training infrastructure; employer and Trades Union engagement.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD023","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD026","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person194"
"PHE005","N/D","SCS1","Deputy Director","'Responsible for leading transition on Estates, IT, Finance and Procurement for PHE.'","Department of Health","Department of Health","Public Health England Transition Team","020 7210 4850","N/D","PHE004","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PHE005","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person256"
"RPH017","N/D","SCS1","Deputy Director - Consultant in Public Health - Public Health for South West","'Oversees implementation of programmes to reduce health inequalities and improve the health and wellbeing of the population across the South West.'","Department of Health","Department of Health","Regional Public Health Group South West","020 7210 4850","N/D","RPH015","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH017","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person278"
