"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"HO_NOS001v3","","SCS1","Head of Function - National Operations","To lead in the development and delivery of effective National Once Operational Services which include National Permitting; Air and Marine Monitoring and Modelling; Waste Technical Services (Transfrontier Shipment, Producer Responsibility and Landfill Allowance Trading) in order to improve organisational efficiency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Operations Services","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","5961084","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NOS001v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person85"
"HO_NHP006","","SCS1","Head of Function - Resources","Offers a professional project and programme management service. Works in partnership with our clients, supporting Project and Programme Executives, to achieve business and environmental outcomes.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Business Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHP000v2","274783","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHP006","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person105"
"NE_XMT01v2","David Dangerfield","SCS2","Director, NE","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across the North East and Yorkshire, within the scope of Environment Agency responsibility and influence.","Department for Environment, Food and Rural Affairs","Environment Agency","North East - North East Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","237931","1","95000","99999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NE_XMT01v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person14"
"HO_COMM002","","SCS1","Head of Function - Communications","Ensure that the Environment Agency develops and maintains effective relationships with its stakeholders and partners to influence policy, legislation and resources in support of environmental outcomes. Ensure that the organisation engages proactively and positively with customers and communities to strengthen its approaches and make it easier to do business with.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Communications - External Relations","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","1573757","1","0","0","","Communications","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_COMM002","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person65"
"HO_HR1006REG","","SCS1","Head of Function - Resources","To create a robust, cohesive HR resource / planning framework that will enable the Environment Agency to identify its current and future internal and external resourcing needs and focus HR business appropriately. To contribute to the HR delivery by working closely with line managers to understand how to support them and by influencing and supporting the business at national and local level.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources - Human Resources Operations (Regional)","08708506506","enquiries@environment-agency.gov.uk","HO_HR101","1602559","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR1006REG","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person72"
"HO_EBLW001","Ian Barker","SCS2","Head of Land & Water","Bringing together water, land, fisheries and biodiversity has created the opportunity for more efficient and integrated delivery of environmental objectives. This group focuses on improving the environment for wildlife to flourish and people to enjoy. The teams are also responsible for ensuring that there is enough water of the right quality, to meet the needs of society and the economy. Water and Land are inextricably linked. For example, the protection of bathing waters requires as much attention to land and rivers as it does to beaches and foreshores. Ensuring there are healthy rivers rich with diverse life means working closely with farmers to make certain they are managing their land in ways which safeguard the soil and the water which drains through and from it.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality","08708506506","enquiries@environment-agency.gov.uk","HO_EBD001","299377","1","95000","99999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person31"
"HO_NOPS020","","SCS1","Head of Function - National Operations","To develop and implement a plan to ensure the security of our people, buildings, assets, data and information, across the whole of the Environment Agency. To ensure that the Environment Agency is compliant with current legislation and Government guidance relating to both data handling and classified information and thereby safeguard the reputation of the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Security","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","517255","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NOPS020","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person56"
"HO_NHE001","Paul Leinster","SCS4","Chief Executive Officer","CEO","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Chief Executive's Office","08708506506","enquiries@environment-agency.gov.uk","XX","1142423","1","190000","194999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHE001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person2"
"HO_EBD001","Edward Mitchell","SCS3","Director of Environment and Business","Environment and Business Directorate (E&B) is part of the Environment Agency�s national office. Its role in the organisation is to set its direction and provide excellent advice to help create a better place for everyone. Its mission is to lead by bringing evidence, experience and innovation together from across and outside the Environment Agency. Along with colleagues in the Flood and Coastal Risk Management (FCRM) Directorate the directorate sets the priorities and shape the Environment Agency�s approach to achieving its objectives for the environment. It works closely with governments and their agencies, and with other major partner and customer groups including local authorities and communities, to achieve its targets.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Directors Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","390900","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBD001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person3"
"HO_EVED203","","SCS1","Head of Function - Evidence","This group co-ordinates the management of Environment Agency relationships with internal and external stakeholders and leads on strategic environmental planning that is key to determining environmental outcomes and how these can be delivered in the most cost effective and efficient way.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Strategy & Reporting - Strategic Environment Planning","08708506506","enquiries@environment-agency.gov.uk","HO_EVED166","534671","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED203","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person62"
"HO_WMFD141v3","","SCS1","Head of Function - Flood and Coastal Risk Management","Develop and pilot new scientific and technology approaches which are commercially exploitable and enables the Environment Agency to regulate industry, manage flood risk and monitor the environment more effectively. Market these scientific and technology successes and maximise commercial income.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Asset Management - Business and Commercial Modelling","08708506506","enquiries@environment-agency.gov.uk","HO_NHO007v3","409207","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMFD141v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person47"
"HO_HR101","Charles Pattinson","SCS2","Head of Human Resources","Manage the provision of an operational HR service to the Environment Agency through structure, setting standards for the service, measuring performance against these standards and focusing on continuous improvement of the Human Resource service.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources","08708506506","enquiries@environment-agency.gov.uk","HO_NHP000v2","688363","1","100000","104999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR101","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person27"
"HO_NCPMS001","Miles Jordan","SCS2","National Capital Programme Manager","Responsible for managing the environmental assessment of our capital and revenue works.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Capital Programme Management Service","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","1142680","1","85000","89999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NCPMS001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person37"
"HO_HR102","Mandy Eddolls","SCS2","Head of HR Strategy","Develop appropriate approaches on strategic resourcing, learning/development, talent, casework and reward issues and provide specialist advice to support the achievement of Environment Agency objectives.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources - Human Resources Strategy","08708506506","enquiries@environment-agency.gov.uk","HO_HR101","856183","0.9","80000","84999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR102","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person26"
"HO_HR1005","","SCS1","Head of Function - Resources","To create a robust, cohesive HR resource / planning framework that will enable the Environment Agency to identify its current and future internal and external resourcing needs and focus HR business appropriately. To contribute to overall HR delivery by working closely with line managers, particularly in Head Office, to understand how to support them and by influencing and supporting the business at national and local level.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources - Human Resources Operations","08708506506","enquiries@environment-agency.gov.uk","HO_HR101","699201","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR1005","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person73"
"SW_FE20000v4","","SCS1","Head of Function - Operations South West","Lead, direct, motivate and monitor the activities of the Strategic Unit as an integrated team, setting the strategic direction for customer engagement, to deliver environmental outcomes in an effective, efficient and safe manner. Contribute to the leadership and progress of the Strategic Unit.","Department for Environment, Food and Rural Affairs","Environment Agency","South West - South West Office - Local Business Strategy Unit - Regional Environmental Planning","08708506506","enquiries@environment-agency.gov.uk","SW_REP1000","866316","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SW_FE20000v4","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person104"
"CY_MDI10v2","Christopher Mills","SCS2","Director Wales","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across Wales, within the scope of Environment Agency and WAG responsibility and influence.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","645467","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MDI10v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person11"
"HO_EBLW006","","SCS1","Head of Function - Environment and Business","Leads on the direction of implementation for the Water Framework Directive (WFD). Also leads on hydromorphology and coastal integration and acts as a co-ordinator of the many teams across the organisation that contribute to the protection of the marine water environment.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality - Water Framework Directive","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW001","829504","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW006","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person50"
"HO_FCRM157v2","","SCS1","Head of Function - Flood and Coastal Risk Management","Generic Manager of Business for given area of responsibility.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Investment and Funding","","","HO_WMFDIM11v2","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM157v2","",""
"HO_EBCC003","","SCS1","Head of Function - Environment and Business","Manages the climate change business area. Leads on the mitigation of and adaptation to climate change. The group helps England and Wales to meet greenhouse gas emissions targets in ways that minimise other environmental impacts and aims to help people and wildlife adapt to climate change and reduce its adverse impacts. As well as leading on specific areas such as carbon trading and renewable energy, the climate change team join up the Environment Agency�s work on climate change and energy. They lead the efforts to ensure that climate change is at the heart of everything the organisation does, both greenhouse gas reduction (mitigation) and living with climate change (adaptation).","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Climate Change and Communities - Climate Change","08708506506","enquiries@environment-agency.gov.uk","HO_EBCC001","899004","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBCC003","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person51"
"MD_REP1000","","SCS1","Head of Function - Operations Midlands","Lead, direct, motivate and monitor the environment and performance activities of the business unit as an integrated team, setting the strategic direction for customer engagement, to deliver environmental outcomes in an effective, efficient and safe manner. Contribute to the leadership and progress of the business unit.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - Midlands Office - Regional Environmental Planning","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","1927029","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_REP1000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person146"
"HO_FIN1017","","SCS1","Head of Function - Finance","Help Budget Managers set their budgets for their routine activities and for projects, and ensure that the funding is in place.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Financial Management","08708506506","enquiries@environment-agency.gov.uk","HO_FIN1016","738732","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1017","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person84"
"HO_NHO012v3","","SCS1","Head of Function - National Operations","Head Office Operations�provides secretariat�and business support�to the Director and Deputy Director of Operations.��It represents�local�Operations teams�nationally and translate the national 'ask' into local delivery.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Incident Management and Operations","","","HO_NHO002v5","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO012v3","",""
"HO_HR107","","SCS1","Head of Function - Resources","Lead a team to develop and implement an efficient and effective suite of HR policies for the whole organisation, which drive employee performance through reward, benefits and skills development.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources - Human Resources Strategy","08708506506","enquiries@environment-agency.gov.uk","HO_HR102","943969","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR107","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person60"
"HO_HR108","","SCS1","Head of Function - Resources","Ensures the delivery of transactional HR services.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources - Human Resources Service Centre","08708506506","enquiries@environment-agency.gov.uk","HO_HR101","1356305","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR108","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person74"
"HO_WMFD004v5","","SCS1","Head of Function - Flood and Coastal Risk Management","Leads on the Environment Agency's overall approach to incident management, whatever the situation. This includes provision of expert advise to our operations staff on incident planning and management as well as advising Government on Environment Agency responsibilities and capability as a Category 1 responder under the Civil Contingencies Act.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Incident Management - Incidents & Flood Response","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM003","912686","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMFD004v5","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person29"
"HO_NHF008","Mark McLaughlin","SCS3","Director of Finance","Directs the Finance Directorate and is responsible for defining its strategy and policies, and for liaising with Government.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","518252","1","145000","149999","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHF008","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person6"
"HO_EBRI003","","SCS1","Head of Function - Environment and Business","These teams are responsible for identifying and advising on tackling illegal waste operators, and for providing specialist advice on current and future waste regulation. This remit extends to a variety of regulations and schemes which address specific waste streams, and recovery initiatives such as those for vehicles and batteries.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry - Illegal & Waste","08708506506","enquiries@environment-agency.gov.uk","HO_EBRI001","1092649","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI003","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person75"
"HO_CIS282v5","","SCS1","Head of Function - Resources","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","70013","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS282v5","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person161"
"HO_EVED013","","SCS1","Head of Function - Evidence","Leads the delivery of the Vision and Mission of the Evidence Directorate by leading the delivery of science research and development, professional science advice and driving technological innovation to improve the quality of the Evidence underpinning Environment Agency corporate plans and policies.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Research & Innovation","08708506506","enquiries@environment-agency.gov.uk","HO_EVED001","1923619","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED013","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person91"
"HO_NHO0015v2","","SCS1","Head of Function - Flood and Coastal Risk Management","Leads on the Allocation of funding, programme management, and data and information.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Asset Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHO007v3","343240","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO0015v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person44"
"NE_REP1000","","SCS1","Head of Function - Operations North East","Lead, direct, motivate and monitor the environment and performance activities of the business unit as an integrated team, setting the strategic direction for customer engagement, to deliver environmental outcomes in an effective, efficient and safe manner. Contribute to the leadership and progress of the business unit.","Department for Environment, Food and Rural Affairs","Environment Agency","North East - North East Office - Regional Environmental Planning","","","NE_XMT01v2","2033250","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NE_REP1000","",""
"HO_EBPD010","","SCS1","Head of Function - Environment and Business","The role includes co-ordinating business planning and management information activities for the directorate. This group also provides core services including communications to the Directorate and for EU and International Affairs to the organisation as a whole.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Portfolio & Resources","08708506506","enquiries@environment-agency.gov.uk","HO_EBPD001","1289952","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBPD010","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person89"
"HO_WMB004v2","","SCS1","Head of Function - Flood and Coastal Risk Management","Secure grant in aid and other funding for Flood and Coastal Risk Management (FCRM) and allocate national funding to best effect through the development and use of investment appraisal techniques, policies, output performance measures and targets.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Portfolio Mgt","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM002","0","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMB004v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person101"
"HO_FAC1008","","SCS1","Head of Function - Resources","Develop and implement the Environment Agency�s property and assets strategy (this incorporates the national accommodation strategy, national property strategy and fleet operations) to provide leadership, ensure better ways of working and achieve efficiencies across the organisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Assets - Head","08708506506","enquiries@environment-agency.gov.uk","HO_NHP000v2","7494100","1","0","0","","Property and asset management","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FAC1008","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person54"
"HO_CIS220v2","","SCS1","Head of Function - Resources","Ensure the strategic direction and supporting architecture are aligned with the Environment Agency Corporate Plan.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services - Innovation and Architecture","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","786769","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS220v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person76"
"HO_NPSC-1","","SCS1","Head of Function - National Operations","Lead the delivery of an effective and customer focused National Environmental Permitting service (including Waste, Pollution Prevention Control, Water Resources and Water Quality regimes) in order to respond to the changing needs of the business and its partners.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Operations Services - Natational Permitting Service - Central Management","08708506506","enquiries@environment-agency.gov.uk","HO_NOS001v3","8960579","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NPSC-1","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person102"
"HO_EBCC001","Tony Grayling","SCS2","Head of Climate Change & Communities","Provide a central focus for Environment Agency policy work, including national policy on climate change, housing, planning, local and regional policy issues, and environmental assessment. Drive the development and promotion of sound, influential environmental policy that contributes to sustainable development. This requires an integrated view of the organisation's work, drawing on a range of policy and practical expertise and also considering the social and economic dimensions of the work.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Climate Change and Communities","08708506506","enquiries@environment-agency.gov.uk","HO_EBD001","367240","1","80000","84999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBCC001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person22"
"HO_NHO023v3","","SCS1","Head of Function - National Operations","Supports Head Office Operations�with secretariat�and business support�to the Deputy Director of Operations.��","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Business Development and Support","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","1102927","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO023v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person49"
"CY_MFN10v3","","SCS1","Head of Function - Operations Wales","Manages financial matters affecting EA Wales.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office - Finance","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","1092074","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MFN10v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person113"
"HO_NHO002v5","Andrew Wood","SCS2","Deputy Director of Operations","To provide strategic leadership and direction to (the) key national operational services/service units, ensuring they are aligned to and collectively reflect the priorities of the Corporate Plan driving continuous improvement in the way business operates. Providing a strategic focus for quality assurance, performance monitoring and assessment and operational efficiency programmes.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Operations - Deputy Director of Operations","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","510331","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO002v5","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person10"
"HO_FCRM003","Hilary Aldridge","SCS2","Head of Incident Management","Sets the policy direction for flood detection and forecasting, flood warning, mapping and modelling and flood incident response.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Incident Management","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM002","663131","1","90000","94999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM003","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person28"
"NE_XMT03","","SCS1","Head of Function - Operations North East","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","North East - North East Area","08708506506","enquiries@environment-agency.gov.uk","NE_XMT01v2","7203775","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NE_XMT03","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person130"
"SE_EPOW10080T","","SCS1","Head of Function - Operations South East","Manage the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - Kent and South London","08708506506","enquiries@environment-agency.gov.uk","SE_EPOW10000T","184418","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_EPOW10080T","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person106"
"HO_CSP005v2","","SCS1","Head of Function - Corporate Strategy and Performance","The Chief Executive's (CE) Directorate co-ordinates and supports the rest of the business to ensure that it corporately meet it Creating a Better Place outcomes. We own and champion our Corporate Strategy and ensure that through strategic development, planning, delivery and reporting we corporately deliver the most we can for the environment.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Corporate Strategy and Performance - Corporate Planning and Performance","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","763814","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CSP005v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person55"
"HO_PMRW001v4","","SCS1","Head of Function - National Operations","Manage the development and delivery of the National Process and Technical Services, including Environmental Management, Waste and Industry Regulation, Modern Regulation, and Environmental Assessment Service, in supporting Operations in delivering improved environmental outcomes.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Operations Services - National Compliance & Technical Services","08708506506","enquiries@environment-agency.gov.uk","HO_NOS001v3","5556527","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_PMRW001v4","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person143"
"HO_CSP003","","SCS1","Head of Function - Corporate Strategy and Performance","Develop and lead the Environment Agency�s priority campaigns and communications programmes with a focus on the right techniques, resources and audiences. Develop the co-ordination of concerted communications programmes across the organisations regions, areas and nationally to help achieve environmental and business outcomes.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Corporate Strategy and Performance - Strategic Co-ordionation - Rio","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","809606","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CSP003","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person97"
