,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
139,PHD-021,Vivienne Bennett,SCS2,Director of Nursing DH and PHE,'Policy and professional advisor',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,364569.0,1.0,105000,109999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
140,PHD-064,ND,SCS1,Deputy Director and Head of Programme Infectious Diseases - Blood Policy,'Responsible for: Infectious Diseases Blood Policy.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-020,397351.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
141,PHD-1913,ND,SCS1,Deputy Director - Immunisation,'Responsible for: Immunisation.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-020,278630.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
142,HIP027,ELIMINATED,SCS1,Deputy Director - Alcohol and Drugs Policy,'Responsible for: Alcohol and Drugs Policy.',Department of Health,Department of Health,Public Health Directorate,,N/D,PHD-019,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
143,PHD-073,ND,SCS1,Deputy Director - Resilience and Response,'Deputy Director for Resilience and Response',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-020,359077.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
144,PHD-060,ND,SCS1,Deputy Director of Nursing,'Responsible for CNO/Nurse Executive Director meetings Children’s Nursing Nursing Professional Bodies District Nursing Essence of Care Benchmarking Health Visiting.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-021,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-021 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
145,PHD-074,ND,SCS1,Abortion Medical Advisor,'Responsible for sexual health',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-1878,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
146,MD042,ND,SCS1,Deputy Director - Genomics,'Deputy Director of Genetics and Scientific Development',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-068,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
147,MD037,ND,SCS1,Deputy Director - Consultant in Public Health Medicine,'Advisor to the screening & specialised services policy team.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-1878,0.0,0.39,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
148,PHD-061,ND,SCS1,Deputy Director - Health Science and Bioethics,"'Responsible for: Health, Science & Bioethics Division.'",Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-068,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-068 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
149,PHD-070,ND,SCS1,Deputy Director - Health & Wellbeing,'Responsible for: Health and Work Nutrition Physical Activity Children and Young People',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-019,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-019 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
150,IMP020,ND,SCS1,Deputy Director - International Health,"'Responsible for: Innovation, Innovation Challenge Prizes, Regional Innovation Funds, Innovation Professional Leadership Group, Innovation EXPO, NHS Global'",Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-017,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
151,PHD-062,ND,SCS1,Deputy Director - Emergency Preparedness,'Deputy Director for Emergency Preparedness. Responsible for: Cross Government and Business Management.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-020,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-020 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
152,PHD-1878,ND,SCS1,Deputy Director - Screening and Sexual Health,'Responsible for Sexual Health & Screening',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-068,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-068 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
153,HIP008,ELIMINATED,SCS1,Public Health Intelligence - Leadership and Workforce,"'Responsible for: Public Health Intelligence, Leadership & Workforce Development.'",Department of Health,Department of Health,Public Health Directorate,,N/D,PHD-017,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
154,MD036,ELIMINATED,SCS1,Deputy Director - Clinical Strategies & Audit Policy,"'Responsible for Clinical strategies (COPD, trauma, liver, VTE, organ donation & pathology) & Clinical Audit policy.'",Department of Health,Department of Health,Public Health Directorate,,N/D,PHD-020,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
155,PHD-1893,ND,SCS1,"Deputy Director - Head of Analysis, Health Improvement",'Responsible for: Health Improvement Analytical Team',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-017,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
156,PHD-066,ND,SCS1,Deputy Director - Children and Young People's Public Health Nursing,'Responsible for delivery of Children and Young People's Public Health Nursing',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-021,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-021 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
157,PHD-072,ND,SCS1,Head of EU and Global Affairs,'Responsible for: European Affairs EEA Medical Costs budget Global Health Strategy / WHO.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-017,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-017 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
158,PHD-067,ND,SCS1,Head of Analysis - Health Protection & Acting Head of OR,'Responsible for: Health Protection Analytical Team Head of Operational Research.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-017,324330.0,0.7,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
159,PHD-075,ND,SCS1,Interim National Medical Advisor,'Public Health Development',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-065,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
160,PHD-063,ND,SCS1,Deputy Director - Obesity Team,'Responsible for: Obesity Policy.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-019,266689.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
161,PHD-188,ND,SCS1,Deputy Director - Operational Delivery Team,'Responsible for: Operational Delivery Team.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-006 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
162,PHD-071,ND,SCS1,Deputy Director - Alcohol and Drugs Policy,'Responsible for: Alcohol and Drugs Policy.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-019,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
163,PHD-069,Vacant,SCS1,Deputy Director - Tobacco and Health Improvement Policy,'Responsible for: Tobacco and Health Improvement Policy.',Department of Health,Department of Health,Public Health Directorate,,N/D,PHD-019,0.0,1.0,0,0,0,Policy,Cost of Reports added to PHD-019 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
164,PHD-065,ND,SCS1,Deputy Director - Public Health Development Unit,'Responsible for: Public Health Development Unit.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-017,369505.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
165,HIP016,ELIMINATED,SCS1,Deputy Director - Genetics - Stem Cells & Sexual Health,'Responsible for: Genetics Stem Cells Sexual health.',Department of Health,Department of Health,Public Health Directorate,,N/D,PHD-068,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
166,PHD-464,ND,SCS1,Senior Team Leader,'Responsible for: Public Development Unit',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-017,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
167,PHD-1876,ND,SCS1,Deputy Director - Health Science & Bioethics,'Responsible for: Health Science & Bioethics Division',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-068,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
168,MD030,Gerard Hetherington,SCS2,Director - CMO Special Project,'CMO Project Director',Department of Health,Department of Health,Chief Medical Officer's Private Office,020 7210 4850,N/D,CMO-002,0.0,1.0,95000,99999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
169,CMO-008,Prof David Walker,SCS2,Deputy CMO,"'Deputy for the Chief Medical Officer, with responsibility for Public Health '",Department of Health,Department of Health,Chief Medical Officer's Private Office,020 7210 4850,N/D,CMO-002,0.0,1.0,155000,159999,0,Medicine,Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
170,PHD018,Professor John Watson,SCS2,Deputy CMO,'Deputy for Chief Medical Officer with respondibility for infectious diseases and vaccination',Department of Health,Department of Health,Chief Medical Officer's Private Office,020 7210 4850,N/D,CMO-002,0.0,1.0,155000,159999,0,Medicine,Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
171,CMO-038,ND,SCS1,Deputy Director - Clinical Excellence Awards Policy,"'Responsible for - operational process for National Clinical Excellence Awards - Policy development on the awards, including input to the Independent Review by the DDRB.'",Department of Health,Department of Health,Chief Medical Officer's Private Office,020 7210 4850,N/D,CMO-002,231618.0,0.5,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
172,CMO-002,Professor Dame Sally Davies,SCS3,Chief Medical Officer,"'Chief Medical Officer • Government’s Chief Advisor on: medical and public health issues; international health; research, and; emergency preparedness and resilience. • Protecting and improving the health of the nation. • Formulating and communicating policy, particularly around public health. • Providing national leadership for the medical profession. • Providing high level leadership for health research for the nation • Overseeing the health research system in England (National Institute for Health Research) • Obtaining and allocating the resources to enable the health research system to deliver its strategic aims.'",Department of Health,Department of Health,Chief Medical Officer's Private Office,020 7210 4850,N/D,ERD001,500652.0,1.0,200000,204999,0,Medicine,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
